no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,debt_to_income_ratio,total_assets,loan_to_asset_ratio,monthly_income,monthly_payment,payment_to_income_ratio
4,0,1,9200000,29400000,14,517,0,33500000,10100000,1,3.195651826559584,43600000,0.6743119111396351,766666.6666666666,2100000.0,2.739126862008441
3,1,1,3100000,6300000,18,895,3400000,10500000,4200000,0,2.032257408949223,18100000,0.34806627911236027,258333.33333333334,350000.0,1.35483346516078
3,1,1,7000000,15400000,20,315,7600000,16400000,5900000,1,2.1999996857143307,29900000,0.5150501499983228,583333.3333333334,770000.0,1.3199977371467362
4,1,0,3900000,8800000,14,527,4900000,14900000,3100000,1,2.2564096778436724,22900000,0.38427945920177037,325000.0,628571.4285714285,1.9340599831121397
3,0,0,5500000,19800000,14,853,3000000,15500000,3100000,0,3.5999993454546644,21600000,0.9166666242283971,458333.3333333333,1414285.7142857143,3.0857075532614426
0,0,0,6600000,13700000,20,747,2400000,23900000,6000000,0,2.0757572612488997,32300000,0.4241485936796101,550000.0,685000.0,1.2454522809958528
2,1,0,9900000,31600000,16,892,17500000,31400000,12700000,0,3.1919188695031444,61600000,0.5129870046593019,825000.0,1975000.0,2.393936492198191
4,0,1,6600000,20500000,8,856,5400000,15100000,9400000,0,3.1060601354454342,29900000,0.6856187061665985,550000.0,2562500.0,4.6590824380319305
3,0,0,8600000,23600000,4,324,3800000,28500000,4300000,1,2.7441857274202643,36600000,0.6448087255516741,716666.6666666666,5900000.0,8.232546652260485
5,0,0,7900000,28600000,12,812,14400000,30000000,11700000,0,3.620252706297126,56100000,0.5098039124812137,658333.3333333334,2383333.3333333335,3.620247665446584
5,0,1,6800000,22600000,2,804,12500000,18200000,9900000,0,3.3235289230104526,40600000,0.5566502325948218,566666.6666666666,11300000.0,19.94114128033892
4,0,0,700000,1800000,8,874,1000000,1300000,300000,0,2.5714248979644316,2600000,0.6923074260356054,58333.333333333336,225000.0,3.857076735827386
2,1,1,3800000,10000000,12,516,4200000,14200000,5100000,1,2.6315782548478275,23500000,0.4255318967858767,316666.6666666667,833333.3333333334,2.6315706371453564
5,0,1,6900000,18300000,4,402,13100000,23200000,6100000,1,2.6521735286705033,42400000,0.4316037634055716,575000.0,4575000.0,7.956507901725388
1,0,1,3700000,12400000,12,330,1000000,10400000,2800000,1,3.3513504455809606,14200000,0.8732393751239876,308333.3333333333,1033333.3333333334,3.351340482138977
1,0,0,7900000,24000000,12,867,10000000,30700000,9400000,0,3.037974298990595,50100000,0.47904190660595,658333.3333333334,2000000.0,3.0379700689062243
4,0,1,8800000,34200000,16,844,11000000,20700000,10700000,0,3.886363194731455,42400000,0.8066037545612322,733333.3333333334,2137500.0,2.9147687525880643
5,1,1,3300000,7800000,8,310,3900000,8300000,4200000,1,2.3636356473831373,16400000,0.47560972709696786,275000.0,975000.0,3.5454416529394437
4,1,0,5800000,14200000,20,535,4000000,21100000,3400000,1,2.44827543995251,28500000,0.4982455965527861,483333.3333333333,710000.0,1.4689624780086663
1,0,1,7400000,29500000,16,323,4400000,29400000,8100000,1,3.9864859477721692,41900000,0.7040572624330009,616666.6666666666,1843750.0,2.9898600164432168
1,0,0,8200000,25600000,4,686,5900000,17300000,4400000,0,3.121950838786483,27600000,0.927536198277674,683333.3333333334,6400000.0,9.365839952429337
0,1,1,3300000,9600000,8,465,700000,9700000,2000000,1,2.9090900275484763,12400000,0.7741934859521382,275000.0,1200000.0,4.36362049592547
4,0,1,5300000,10700000,12,547,10200000,11600000,5700000,1,2.0188675436098973,27500000,0.38909089494214927,441666.6666666667,891666.6666666666,2.0188633535169354
1,1,0,5700000,19100000,12,649,10200000,16400000,4500000,0,3.3508766051093675,31100000,0.6141478902203251,475000.0,1591666.6666666667,3.350870138519007
2,1,0,9000000,31000000,14,670,5400000,31100000,12900000,0,3.4444440617284378,49400000,0.6275303516694261,750000.0,2214285.714285714,2.9523770158782643
3,0,0,5900000,14400000,10,408,5100000,23000000,3700000,1,2.4406775524275335,31800000,0.4528301744393027,491666.6666666667,1440000.0,2.9288076024252154
2,1,0,5400000,11900000,6,303,9200000,15400000,6900000,1,2.203703295610501,31500000,0.37777776578483285,450000.0,1983333.3333333333,4.407397613190489
0,0,0,9800000,34800000,14,497,2200000,23800000,9600000,1,3.551020045814281,35600000,0.977528062428987,816666.6666666666,2485714.285714286,3.043728051411716
4,0,1,9800000,34100000,14,740,16900000,27100000,5100000,0,3.4795914816743387,49100000,0.6945010041853156,816666.6666666666,2435714.285714286,2.9825036365844686
4,1,1,3800000,8200000,4,309,3900000,10200000,3300000,1,2.157894168975219,17400000,0.47126434073193446,316666.6666666667,2050000.0,6.473663767377576
0,1,0,9500000,24400000,14,769,2400000,30800000,14200000,0,2.5684207822714966,47400000,0.5147679216293688,791666.6666666666,1742857.142857143,2.2015009785551554
3,0,1,2500000,7100000,6,420,3300000,8700000,3000000,1,2.8399988640004543,15000000,0.4733333017777799,208333.33333333334,1183333.3333333333,5.679972736130866
1,0,0,1900000,6000000,20,540,1400000,4300000,1300000,1,3.1578930747931184,7000000,0.857142734693895,158333.33333333334,300000.0,1.8947248754218393
5,0,1,4400000,10600000,20,806,3600000,10800000,2500000,0,2.4090903615703723,16900000,0.6272188977976983,366666.6666666667,530000.0,1.4454506033165364
4,0,1,1400000,2900000,6,723,0,4700000,1600000,0,2.0714270918377915,6300000,0.46031738725120835,116666.66666666667,483333.3333333333,4.142821632957432
5,1,1,3200000,11800000,16,565,2700000,9200000,1800000,0,3.68749884765661,13700000,0.8613138057435178,266666.6666666667,737500.0,2.765614628945141
1,0,1,3100000,9200000,16,374,3500000,7100000,3500000,1,2.9677409781480715,14100000,0.6524822232282111,258333.33333333334,575000.0,2.2257978356212815
4,0,0,4500000,9900000,10,509,3100000,12200000,2700000,1,2.1999995111112196,18000000,0.5499999694444462,375000.0,990000.0,2.6399929600187733
3,1,1,9300000,23500000,16,728,9900000,27300000,9800000,0,2.526881448722425,47000000,0.49999998936170237,775000.0,1468750.0,1.895158844956329
2,0,0,6900000,18200000,20,396,4300000,22900000,5400000,1,2.6376807771477133,32600000,0.5582821914637365,575000.0,910000.0,1.5826059432940116
0,1,1,3900000,8600000,2,667,6600000,13500000,2000000,0,2.2051276397108617,22100000,0.3891402538850564,325000.0,4300000.0,13.23072852083532
5,1,0,3200000,7400000,12,583,5500000,10600000,3600000,0,2.3124992773439756,19700000,0.3756344986987564,266666.6666666667,616666.6666666666,2.312491328157519
1,1,1,5600000,21100000,10,459,1400000,13900000,8100000,1,3.7678564700256305,23400000,0.9017093631748135,466666.6666666667,2110000.0,4.521418882673823
4,1,1,3700000,11900000,18,635,6400000,11200000,4700000,0,3.2162153469688253,22300000,0.5336322630658178,308333.3333333333,661111.1111111111,2.1441371901856896
3,1,0,8400000,27200000,12,604,8800000,23700000,4700000,0,3.2380948526077558,37200000,0.7311827760434738,700000.0,2266666.6666666665,3.238090612251506
0,1,1,4200000,8900000,14,796,1600000,13300000,4800000,0,2.119047114512592,19700000,0.4517766268133692,350000.0,635714.2857142857,1.8163213411226988
4,0,0,3800000,8500000,10,416,4800000,14900000,4100000,1,2.2368415166206534,23800000,0.3571428421368554,316666.6666666667,850000.0,2.6842020498882633
3,0,0,3200000,8200000,8,311,5600000,10700000,1600000,1,2.5624991992190003,17900000,0.4581005330670093,266666.6666666667,1025000.0,3.8437355859915523
1,0,0,9700000,33900000,10,833,16200000,28300000,6600000,0,3.494845000531443,51100000,0.6634050750801355,808333.3333333334,3390000.0,4.193809244772068
1,1,1,4300000,9400000,6,543,5200000,14800000,4200000,1,2.1860460032451154,24200000,0.3884297360153002,358333.3333333333,1566666.6666666667,4.372080822100032
5,0,1,8100000,20300000,18,751,7900000,31700000,7400000,0,2.5061725301021567,47000000,0.4319148844273429,675000.0,1127777.7777777778,1.670779417775348
5,1,1,9400000,23200000,14,885,1200000,34900000,4700000,0,2.4680848438207614,40800000,0.5686274370434452,783333.3333333334,1657142.857142857,2.1154988191200483
4,1,1,8100000,19400000,6,346,9300000,29300000,4500000,1,2.395061432708465,43100000,0.4501159988372158,675000.0,3233333.3333333335,4.790116360321441
4,0,0,6500000,14500000,4,588,9500000,22800000,6400000,0,2.2307688875740173,38700000,0.3746769929024033,541666.6666666666,3625000.0,6.692295337300917
2,0,0,9400000,23100000,4,488,3500000,28600000,10900000,1,2.4574465470801545,43000000,0.5372092898323421,783333.3333333334,5775000.0,7.372331014045514
1,1,1,2600000,6600000,20,765,200000,5200000,1300000,0,2.538460562130553,6700000,0.9850744798396299,216666.66666666666,330000.0,1.5230698935235685
3,1,1,8000000,25600000,6,337,500000,18900000,9800000,1,3.19999960000005,29200000,0.8767122987427295,666666.6666666666,4266666.666666667,6.399990400014401
1,0,0,4700000,9300000,8,515,4700000,14600000,5700000,1,1.9787229832504292,25000000,0.3719999851200006,391666.6666666667,1162500.0,2.9680775283126937
2,0,1,7600000,22300000,12,555,13800000,17700000,7100000,0,2.934210140235508,38600000,0.5777201922870416,633333.3333333334,1858333.3333333333,2.9342058933591155
1,0,1,6800000,27200000,2,702,2400000,27100000,6300000,0,3.9999994117647923,35800000,0.7597765150900415,566666.6666666666,13600000.0,23.999957647133566
2,1,1,6600000,17000000,2,457,1800000,23300000,6700000,1,2.5757571854913355,31800000,0.5345911781575101,550000.0,8500000.0,15.45451735542299
2,0,0,8200000,27200000,10,425,4900000,29300000,4500000,1,3.317072766210638,38700000,0.7028423590996806,683333.3333333334,2720000.0,3.980481979782468
1,0,1,4400000,12300000,6,583,7900000,17200000,6600000,0,2.7954539101241114,31700000,0.38801260605638466,366666.6666666667,2050000.0,5.590893843016792
1,1,0,8300000,29200000,6,877,9900000,31500000,9500000,0,3.5180718652925465,50900000,0.573673859063382,691666.6666666666,4866666.666666667,7.036134405588812
0,0,0,9200000,36500000,14,522,5300000,22400000,13200000,1,3.9673908731096876,40900000,0.892420516077738,766666.6666666666,2607142.8571428573,3.400616682425446
5,1,1,2700000,8700000,20,687,1200000,9000000,1300000,0,3.2222210288070263,11500000,0.7565216733459414,225000.0,435000.0,1.9333247407789298
0,0,0,6100000,23600000,20,856,5200000,17700000,6400000,0,3.8688518247783894,29300000,0.8054607233631152,508333.3333333333,1180000.0,2.321306908904442
4,1,1,9100000,33000000,8,543,14400000,19500000,11200000,1,3.626373227871074,45100000,0.7317073008490621,758333.3333333334,4125000.0,5.4395532665231645
5,1,1,7600000,15400000,14,576,2800000,24500000,4700000,0,2.0263155228532206,32000000,0.48124998496093796,633333.3333333334,1100000.0,1.7368393628852163
2,1,0,7200000,17000000,10,856,12700000,15800000,6000000,0,2.361110783179058,34500000,0.4927536089056925,600000.0,1700000.0,2.8333286111189815
0,0,1,2600000,8200000,8,722,4200000,7100000,3200000,0,3.153844940828869,14500000,0.565517202378124,216666.66666666666,1025000.0,4.730747396550478
4,0,1,6500000,20200000,12,653,1400000,23800000,6400000,0,3.1076918295858724,31600000,0.6392404860999846,541666.6666666666,1683333.3333333333,3.1076865704247933
5,0,0,8900000,35500000,16,480,11300000,25200000,4900000,1,3.9887635967681354,41400000,0.8574879019930458,741666.6666666666,2218750.0,2.9915690001316855
2,0,1,5400000,14300000,14,477,700000,11100000,5500000,1,2.648147657750434,17300000,0.8265895475959799,450000.0,1021428.5714285715,2.269836225760768
0,0,0,300000,500000,2,885,400000,700000,200000,0,1.6666611111296297,1300000,0.384615088757624,25000.0,250000.0,9.99960001599936
0,1,0,8400000,19600000,18,530,3600000,24200000,12300000,1,2.3333330555555887,40100000,0.48877804267386427,700000.0,1088888.888888889,1.5555533333365081
3,0,0,8300000,17200000,8,870,8800000,18300000,10000000,0,2.0722889069531436,37100000,0.46361184734199873,691666.6666666666,2150000.0,3.108429240825194
4,1,0,1700000,5600000,8,395,800000,3500000,2400000,1,3.2941157093437003,6700000,0.8358207707730193,141666.66666666666,700000.0,4.9411415919417045
2,1,0,1500000,4200000,16,771,800000,5700000,1100000,0,2.7999981333345776,7600000,0.5526315062326965,125000.0,262500.0,2.0999832001343988
1,1,1,200000,500000,2,579,100000,500000,100000,0,2.4999875000625,700000,0.7142846938790087,16666.666666666668,250000.0,14.99910005399676
1,0,1,1000000,3700000,14,798,200000,3800000,1400000,0,3.6999963000037,5400000,0.6851850582990633,83333.33333333333,264285.71428571426,3.171390514742394
3,1,1,8800000,25100000,8,473,600000,24400000,12400000,1,2.8522724031508635,37400000,0.6711229767079419,733333.3333333334,3137500.0,4.278403256722831
0,0,1,1000000,3200000,8,304,600000,3700000,700000,1,3.1999968000032,5000000,0.6399998720000256,83333.33333333333,400000.0,4.799942400691192
0,1,1,8600000,23000000,14,678,16400000,22900000,12000000,0,2.6744182936722916,51300000,0.44834307118239625,716666.6666666666,1642857.142857143,2.292355605350983
5,0,1,2400000,8900000,2,745,2000000,9200000,2100000,0,3.708331788195088,13300000,0.6691728820170766,200000.0,4450000.0,22.24988875055625
1,0,0,2400000,8900000,8,835,1200000,5500000,1100000,0,3.708331788195088,7800000,1.1410254947403211,200000.0,1112500.0,5.562472187639062
5,1,1,6000000,12100000,20,848,4800000,18000000,3600000,0,2.0166663305556116,26400000,0.4583333159722229,500000.0,605000.0,1.20999758000484
5,1,0,7600000,16300000,18,872,1900000,20700000,5000000,0,2.1447365599030843,27600000,0.5905796887471128,633333.3333333334,905555.5555555555,1.4298223037893447
3,1,0,8000000,20100000,10,608,15500000,26100000,5200000,0,2.5124996859375393,46800000,0.4294871703101032,666666.6666666666,2010000.0,3.0149954775067838
0,0,1,5400000,19500000,16,758,2700000,18300000,6000000,0,3.611110442386955,27000000,0.7222221954732521,450000.0,1218750.0,2.7083273148281894
0,1,1,1400000,3700000,4,841,1000000,4600000,1000000,0,2.642855255103389,6600000,0.5606059756657613,116666.66666666667,925000.0,7.9285034699702575
0,1,1,800000,2600000,2,618,1200000,2000000,500000,0,3.249995937505078,3700000,0.7027025127831047,66666.66666666667,1300000.0,19.499707504387434
4,0,1,300000,1100000,4,457,100000,1100000,400000,0,3.666654444485185,1600000,0.6874995703127685,25000.0,275000.0,10.999560017599297
0,0,0,4100000,14400000,4,844,6000000,9900000,4200000,0,3.5121942653184717,20100000,0.7164178748050809,341666.6666666667,3600000.0,10.536554527157481
2,1,0,1500000,3800000,4,776,0,5300000,1400000,0,2.5333316444455702,6700000,0.5671640944531202,125000.0,950000.0,7.599939200486396
1,1,0,4600000,13900000,8,520,6400000,9800000,2200000,1,3.0217384735351143,18400000,0.7554347415524597,383333.3333333333,1737500.0,4.532596871486422
1,0,1,3300000,7500000,12,648,1700000,8700000,1600000,0,2.2727265840222475,12000000,0.624999947916671,275000.0,625000.0,2.2727190082945152
4,1,1,7900000,31400000,10,654,15200000,25400000,5000000,0,3.974683041179362,45600000,0.6885964761272703,658333.3333333334,3140000.0,4.769613008182772
0,1,0,8100000,26500000,20,342,5600000,23700000,5800000,1,3.2716045343698106,35100000,0.7549857334761899,675000.0,1325000.0,1.9629600548739927
5,1,0,900000,2800000,16,808,900000,3100000,800000,0,3.1111076543248286,4800000,0.5833332118055808,75000.0,175000.0,2.3333022226370317
1,0,1,4900000,15200000,10,429,7300000,14400000,3300000,1,3.1020401832571056,25000000,0.607999975680001,408333.3333333333,1520000.0,3.7224398634125797
3,0,1,6100000,18100000,14,538,4200000,16200000,7500000,1,2.9672126283257985,27900000,0.6487454964607349,508333.3333333333,1292857.142857143,2.543320523678595
3,1,0,4500000,16400000,6,533,5600000,12200000,3900000,1,3.644443634568081,21700000,0.7557603338359293,375000.0,2733333.3333333335,7.288869451903684
2,0,1,2900000,7300000,8,394,2600000,7700000,4000000,1,2.5172405112963756,14300000,0.5104894747909459,241666.66666666666,912500.0,3.775846444773332
1,1,0,7900000,29300000,2,771,12800000,20400000,4000000,0,3.708860290017685,37200000,0.7876343874291831,658333.3333333334,14650000.0,22.25313075473809
5,0,1,4100000,10100000,4,792,6100000,8600000,4900000,0,2.4634140333136503,19600000,0.5153060961578523,341666.6666666667,2525000.0,7.390222272520178
5,1,1,7700000,15500000,8,407,9100000,26300000,4600000,1,2.0129867515601623,40000000,0.38749999031250026,641666.6666666666,1937500.0,3.019475813803927
0,1,0,5600000,19300000,18,544,2800000,19900000,6400000,1,3.446427955995008,29100000,0.6632302177584117,466666.6666666667,1072222.2222222222,2.29761412416021
5,0,0,9000000,18000000,18,509,5200000,20000000,6100000,1,1.9999997777778025,31300000,0.5750798538313145,750000.0,1000000.0,1.333331555557926
4,1,1,6400000,18400000,16,320,3600000,13900000,8300000,1,2.8749995507813204,25800000,0.7131782669310749,533333.3333333334,1150000.0,2.1562459570388306
4,0,0,6900000,14700000,2,496,7000000,15500000,4000000,1,2.1304344738500762,26500000,0.55471696019936,575000.0,7350000.0,12.782586465067018
3,1,0,9100000,27400000,18,652,7300000,31700000,6800000,0,3.010988680111134,45800000,0.598253262046872,758333.3333333334,1522222.2222222222,2.0073233603061915
2,0,1,1100000,3700000,2,806,800000,2900000,500000,0,3.363633305787904,4200000,0.880952171201864,91666.66666666667,1850000.0,20.1815980189307
4,1,0,1700000,4500000,12,821,1900000,4900000,1500000,0,2.647057266436902,8300000,0.542168609377276,141666.66666666666,375000.0,2.647040138540199
5,0,1,9200000,28800000,20,618,10800000,33900000,10600000,0,3.1304344423440824,55300000,0.5207956506185235,766666.6666666666,1440000.0,1.878258419662931
2,1,1,8300000,20600000,12,729,9000000,31400000,8400000,0,2.4819274118159744,48800000,0.4221311388907554,691666.6666666666,1716666.6666666667,2.481924122519341
5,1,1,5000000,10600000,6,839,8600000,19800000,3500000,0,2.119999576000085,31900000,0.3322883908373545,416666.6666666667,1766666.6666666667,4.2399898240244225
3,0,0,2200000,6400000,2,318,2100000,4300000,1500000,1,2.9090895867774607,7900000,0.8101264797308253,183333.33333333334,3200000.0,17.45445024845319
2,0,0,4500000,9600000,16,404,6000000,17000000,2700000,1,2.1333328592593648,25700000,0.3735408414964653,375000.0,600000.0,1.599995733344711
5,1,1,4100000,9000000,6,581,1500000,11300000,3400000,0,2.195121415824045,16200000,0.5555555212620049,341666.6666666667,1500000.0,4.390231052982283
